,Date,Open,High,Low,Close,Adj Close,Volume
5112,2017-12-14,72913.0,72913.0,71969.0,72429.0,72429.0,3491800.0
2607,2007-11-07,64503.0,64603.0,63223.0,63501.0,63501.0,112200.0
1472,2003-05-29,13303.0,13507.0,13301.0,13405.0,13405.0,0.0
2885,2008-12-22,39140.0,39452.0,37478.0,37619.0,37619.0,1275600.0
1476,2003-06-04,13386.0,13760.0,13374.0,13718.0,13718.0,0.0
5375,2019-01-09,92033.0,93626.0,92028.0,93613.0,93613.0,5011400.0
1173,2002-04-05,13362.0,13445.0,13233.0,13276.0,13276.0,0.0
1461,2003-05-14,13428.0,13483.0,13336.0,13459.0,13459.0,0.0
4124,2013-12-26,51358.0,51610.0,51185.0,51221.0,51221.0,1810000.0
5508,2019-07-24,103707.0,104570.0,103707.0,104120.0,104120.0,4872700.0
495,1999-08-31,10525.0,10610.0,10376.0,10565.0,10565.0,0.0
4964,2017-05-22,62638.0,62638.0,60925.0,61673.0,61673.0,5815800.0
52,1997-12-18,9854.0,9854.0,9426.0,9483.0,9483.0,0.0
5540,2019-09-06,102247.0,103182.0,102246.0,102935.0,102935.0,3976000.0
2046,2005-08-18,27395.0,27419.0,26806.0,26900.0,26900.0,0.0
131,1998-04-08,11807.0,12008.0,11807.0,11975.0,11975.0,0.0
5737,2020-06-25,94382.0,96260.0,94152.0,95983.0,95983.0,8697900.0
2549,2007-08-14,52434.0,52945.0,50912.0,50912.0,50912.0,49403000.0
5738,2020-06-26,95979.0,95979.0,93514.0,93834.0,93834.0,8439100.0
1916,2005-02-14,26660.0,26753.0,26321.0,26532.0,26532.0,0.0
2904,2009-01-22,38543.0,38845.0,37255.0,37894.0,37894.0,1744600.0
3208,2010-04-16,70522.0,70522.0,69013.0,69421.0,69421.0,2043800.0
5246,2018-06-28,70609.0,72092.0,70439.0,71767.0,71767.0,3511400.0
433,1999-06-04,10998.0,11296.0,10993.0,11234.0,11234.0,0.0
1794,2004-08-23,23205.0,23241.0,22773.0,22852.0,22852.0,0.0
840,2000-12-26,14663.0,14851.0,14659.0,14795.0,14795.0,0.0
4815,2016-10-11,61668.0,61668.0,60885.0,61022.0,61022.0,3568000.0
5062,2017-10-05,76592.0,78024.0,76592.0,76618.0,76618.0,4112900.0
2114,2005-11-28,31920.0,32350.0,31337.0,31358.0,31358.0,0.0
47,1997-12-11,8853.0,9454.0,8853.0,9109.0,9109.0,0.0
3323,2010-09-30,69230.0,69737.0,68924.0,69430.0,69430.0,2466200.0
4807,2016-09-29,59346.0,59621.0,58292.0,58351.0,58351.0,3200300.0
4260,2014-07-18,55639.0,57484.0,55639.0,57013.0,57013.0,5296300.0
2987,2009-05-26,50817.0,51934.0,50074.0,51841.0,51841.0,1456600.0
2688,2008-03-12,62378.0,63036.0,62022.0,62177.0,62177.0,2316400.0
2086,2005-10-17,29777.0,30377.0,29777.0,30242.0,30242.0,0.0
5066,2017-10-11,76910.0,76985.0,76323.0,76660.0,76660.0,3781500.0
2740,2008-05-29,73154.0,73920.0,71695.0,71798.0,71798.0,1542600.0
6135,2022-02-02,113228.0,113666.0,111645.0,112161.0,112161.0,11751200.0
2153,2006-01-23,36687.0,36771.0,36213.0,36632.0,36632.0,0.0
5870,2021-01-08,122387.0,125324.0,122386.0,125077.0,125077.0,11085800.0
5091,2017-11-15,,,,,,
2186,2006-03-09,37289.0,37739.0,36085.0,36312.0,36312.0,0.0
1137,2002-02-14,12962.0,13245.0,12908.0,13245.0,13245.0,0.0
1519,2003-08-04,13128.0,13128.0,12757.0,12939.0,12939.0,0.0
579,1999-12-27,15956.0,16120.0,15880.0,16011.0,16011.0,0.0
5221,2018-05-23,82742.0,82742.0,80867.0,80867.0,80867.0,3875500.0
125,1998-03-31,11753.0,11975.0,11753.0,11947.0,11947.0,0.0
4726,2016-06-07,50432.0,50641.0,50005.0,50488.0,50488.0,2958800.0
3627,2011-12-21,56865.0,56865.0,56046.0,56653.0,56653.0,2264400.0
5799,2020-09-22,96995.0,97684.0,96390.0,97294.0,97294.0,7281300.0
663,2000-04-21,,,,,,
5351,2018-11-30,89709.0,90246.0,89258.0,89504.0,89504.0,6736700.0
2118,2005-12-02,32617.0,32936.0,32617.0,32832.0,32832.0,0.0
3393,2011-01-13,71631.0,71924.0,70719.0,70721.0,70721.0,2237800.0
3939,2013-04-02,55901.0,56257.0,54809.0,54889.0,54889.0,3588600.0
692,2000-06-01,14967.0,15473.0,14967.0,15450.0,15450.0,0.0
2844,2008-10-23,35069.0,35777.0,32706.0,33818.0,33818.0,1962800.0
4764,2016-07-29,56664.0,57474.0,56340.0,57308.0,57308.0,4416500.0
634,2000-03-13,18279.0,18279.0,17506.0,17595.0,17595.0,0.0
5227,2018-06-01,76779.0,78169.0,75524.0,77240.0,77240.0,6044400.0
3274,2010-07-22,64504.0,66213.0,64504.0,65748.0,65748.0,2320600.0
3968,2013-05-14,54442.0,55030.0,54327.0,54667.0,54667.0,5094800.0
1030,2001-09-18,10543.0,10708.0,10321.0,10554.0,10554.0,0.0
1502,2003-07-10,13622.0,13622.0,13407.0,13501.0,13501.0,0.0
5252,2018-07-06,74558.0,75065.0,74048.0,75010.0,75010.0,0.0
3061,2009-09-09,57844.0,58089.0,57534.0,57910.0,57910.0,1357800.0
6,1997-10-15,12895.0,12960.0,12750.0,12830.0,12830.0,0.0
1552,2003-09-18,16492.0,16911.0,16424.0,16889.0,16889.0,0.0
5390,2019-01-31,96996.0,98405.0,96996.0,97394.0,97394.0,5976000.0
2135,2005-12-27,33297.0,33631.0,33239.0,33371.0,33371.0,0.0
3322,2010-09-29,69225.0,69420.0,68958.0,69228.0,69228.0,3067200.0
4730,2016-06-13,49419.0,49764.0,48804.0,49661.0,49661.0,2630500.0
869,2001-02-05,16914.0,16941.0,16539.0,16731.0,16731.0,0.0
3267,2010-07-13,62964.0,63777.0,62964.0,63686.0,63686.0,1583800.0
1450,2003-04-29,12470.0,12820.0,12470.0,12678.0,12678.0,0.0
2584,2007-10-03,62021.0,62021.0,60094.0,60099.0,60099.0,6852200.0
536,1999-10-27,11470.0,11540.0,11452.0,11531.0,11531.0,0.0
3793,2012-08-22,58918.0,59585.0,58443.0,59381.0,59381.0,3708800.0
5157,2018-02-20,84792.0,86290.0,84261.0,85804.0,85804.0,4078100.0
2923,2009-02-18,39848.0,40434.0,39209.0,39674.0,39674.0,1654400.0
5672,2020-03-20,68344.0,72247.0,66120.0,67069.0,67069.0,15152400.0
4606,2015-12-08,45223.0,45233.0,44232.0,44443.0,44443.0,3203200.0
3283,2010-08-04,67996.0,68534.0,67577.0,68272.0,68272.0,1875200.0
1982,2005-05-19,24882.0,24882.0,24530.0,24829.0,24829.0,0.0
5399,2019-02-13,96169.0,96804.0,95389.0,95842.0,95842.0,5814400.0
457,1999-07-08,11745.0,11745.0,11429.0,11509.0,11509.0,0.0
523,1999-10-08,11338.0,11460.0,11185.0,11460.0,11460.0,0.0
4241,2014-06-20,55192.0,55192.0,54540.0,54638.0,54638.0,2347800.0
957,2001-06-07,15319.0,15546.0,15201.0,15464.0,15464.0,0.0
831,2000-12-13,14916.0,15389.0,14900.0,15291.0,15291.0,0.0
2557,2007-08-24,51845.0,52998.0,51390.0,52998.0,52998.0,48704200.0
2903,2009-01-21,37279.0,38543.0,37279.0,38543.0,38543.0,1672000.0
4032,2013-08-14,50594.0,51364.0,50414.0,50896.0,50896.0,11269000.0
38,1997-11-28,9623.0,9623.0,9382.0,9395.0,9395.0,0.0
5571,2019-10-21,104729.0,106027.0,104696.0,106022.0,106022.0,3504900.0
3511,2011-07-06,63039.0,63039.0,62391.0,62565.0,62565.0,1612600.0
1589,2003-11-10,18672.0,18725.0,18435.0,18572.0,18572.0,0.0
4918,2017-03-14,65511.0,65549.0,64699.0,64699.0,64699.0,2824800.0
1233,2002-06-28,11018.0,11271.0,11018.0,11139.0,11139.0,0.0
4570,2015-10-15,46730.0,47188.0,46321.0,47161.0,47161.0,3653000.0
5985,2021-06-28,127255.0,128067.0,126629.0,127429.0,127429.0,8155600.0
5281,2018-08-17,76817.0,76817.0,75633.0,76029.0,76029.0,3742300.0
3682,2012-03-14,68386.0,68970.0,67797.0,68257.0,68257.0,2732800.0
1031,2001-09-19,10560.0,10836.0,10485.0,10745.0,10745.0,0.0
5108,2017-12-08,72489.0,73425.0,72489.0,72732.0,72732.0,3085600.0
3938,2013-04-01,56348.0,56348.0,55897.0,55902.0,55902.0,2755200.0
3453,2011-04-12,68153.0,68153.0,66721.0,66896.0,66896.0,2525800.0
2712,2008-04-16,62625.0,64314.0,62625.0,64152.0,64152.0,1237800.0
2279,2006-07-18,34871.0,35311.0,34591.0,35130.0,35130.0,0.0
4493,2015-06-25,53840.0,53840.0,52879.0,53176.0,53176.0,3234900.0
5349,2018-11-28,87891.0,89483.0,87153.0,89251.0,89251.0,5295600.0
1874,2004-12-13,24933.0,25260.0,24867.0,25225.0,25225.0,0.0
3771,2012-07-23,54183.0,54183.0,52213.0,53034.0,53034.0,2807800.0
6070,2021-10-28,106369.0,107210.0,105282.0,105705.0,105705.0,11502900.0
2328,2006-09-25,34803.0,35054.0,34127.0,34973.0,34973.0,126964700.0
2682,2008-03-04,64486.0,64530.0,62745.0,63656.0,63656.0,2141800.0
1703,2004-04-16,21727.0,21938.0,21592.0,21769.0,21769.0,0.0
4991,2017-06-28,61684.0,62057.0,61433.0,62018.0,62018.0,2719100.0
5983,2021-06-24,128433.0,129541.0,128428.0,129514.0,129514.0,7237000.0
1230,2002-06-25,10773.0,10973.0,10597.0,10706.0,10706.0,0.0
5022,2017-08-10,67671.0,67671.0,66650.0,66992.0,66992.0,2820800.0
3167,2010-02-17,65863.0,67542.0,65863.0,67285.0,67285.0,0.0
1505,2003-07-15,13593.0,13736.0,13568.0,13614.0,13614.0,0.0
3123,2009-12-09,67736.0,68272.0,67484.0,68012.0,68012.0,1141400.0
4574,2015-10-21,47077.0,47274.0,46654.0,47026.0,47026.0,2957300.0
326,1999-01-06,7111.0,7334.0,7110.0,7331.0,7331.0,0.0
618,2000-02-18,17979.0,18008.0,17489.0,17625.0,17625.0,0.0
650,2000-04-04,17253.0,17450.0,16095.0,16758.0,16758.0,0.0
3850,2012-11-14,57472.0,57472.0,56038.0,56279.0,56279.0,3606400.0
175,1998-06-09,10540.0,10550.0,10333.0,10370.0,10370.0,0.0
1596,2003-11-19,18819.0,18857.0,18610.0,18807.0,18807.0,0.0
1115,2002-01-15,13131.0,13362.0,12937.0,13011.0,13011.0,0.0
3896,2013-01-28,61178.0,61313.0,59921.0,60027.0,60027.0,3426800.0
3624,2011-12-16,56334.0,56823.0,56087.0,56097.0,56097.0,2440000.0
5875,2021-01-15,123472.0,123472.0,120374.0,120502.0,120502.0,9387600.0
5934,2021-04-14,119298.0,120871.0,119298.0,120295.0,120295.0,10076600.0
3597,2011-11-08,59205.0,59616.0,58505.0,59026.0,59026.0,1934000.0
5150,2018-02-07,83894.0,84410.0,82548.0,82767.0,82767.0,3886000.0
694,2000-06-05,16222.0,16312.0,15975.0,16023.0,16023.0,0.0
3900,2013-02-01,59764.0,60496.0,59742.0,60351.0,60351.0,3412400.0
4451,2015-04-24,55687.0,56965.0,55687.0,56594.0,56594.0,4982000.0
1825,2004-10-05,24150.0,24362.0,23946.0,24205.0,24205.0,0.0
4962,2017-05-18,67536.0,67536.0,60315.0,61597.0,61597.0,11046700.0
2778,2008-07-23,59646.0,60242.0,59313.0,59421.0,59421.0,1422000.0
3631,2011-12-27,57666.0,58111.0,57611.0,58005.0,58005.0,1616600.0
5069,2017-10-16,76985.0,77382.0,76565.0,76892.0,76892.0,3075600.0
836,2000-12-20,15306.0,15328.0,14618.0,14622.0,14622.0,0.0
3278,2010-07-28,66670.0,67051.0,66427.0,66808.0,66808.0,1939400.0
5598,2019-11-29,108283.0,108708.0,107759.0,108233.0,108233.0,4186600.0
5272,2018-08-06,81445.0,81765.0,80965.0,81051.0,81051.0,2516600.0
5795,2020-09-16,100299.0,100663.0,99663.0,99676.0,99676.0,7139400.0
4719,2016-05-27,49481.0,49805.0,48869.0,49051.0,49051.0,2711800.0
2142,2006-01-06,35170.0,35529.0,34940.0,35475.0,35475.0,0.0
4399,2015-02-05,49299.0,49816.0,49020.0,49234.0,49234.0,4004000.0
3218,2010-05-03,67534.0,67969.0,66723.0,67119.0,67119.0,1776000.0
5749,2020-07-13,100027.0,100858.0,98697.0,98697.0,98697.0,10382300.0
3160,2010-02-04,67100.0,67100.0,63750.0,63934.0,63934.0,2262400.0
6076,2021-11-08,104824.0,105679.0,104182.0,104781.0,104781.0,9358000.0
2863,2008-11-19,34098.0,34786.0,33275.0,33405.0,33405.0,1567200.0
5021,2017-08-09,67894.0,67894.0,67290.0,67671.0,67671.0,2488000.0
314,1998-12-21,6782.0,7205.0,6782.0,7202.0,7202.0,0.0
2387,2006-12-15,43755.0,44263.0,43447.0,43596.0,43596.0,140263800.0
2511,2007-06-20,54644.0,55003.0,54029.0,54029.0,54029.0,120526300.0
45,1997-12-09,10076.0,10076.0,9794.0,9840.0,9840.0,0.0
1070,2001-11-13,12591.0,13094.0,12591.0,12918.0,12918.0,0.0
5165,2018-03-02,85378.0,85761.0,83897.0,85761.0,85761.0,3884300.0
3709,2012-04-23,62494.0,62494.0,60897.0,61539.0,61539.0,2533400.0
5504,2019-07-18,103859.0,104773.0,103859.0,104717.0,104717.0,4410900.0
880,2001-02-20,16066.0,16242.0,15783.0,15911.0,15911.0,0.0
2759,2008-06-25,64173.0,66308.0,64173.0,65853.0,65853.0,1351400.0
2271,2006-07-06,36380.0,36993.0,36380.0,36533.0,36533.0,0.0
4473,2015-05-27,53631.0,54293.0,53136.0,54236.0,54236.0,3475600.0
5927,2021-04-05,115262.0,117668.0,115262.0,117518.0,117518.0,7245100.0
1594,2003-11-17,18985.0,18985.0,18648.0,18669.0,18669.0,0.0
118,1998-03-20,11812.0,11971.0,11812.0,11919.0,11919.0,0.0
2451,2007-03-23,45425.0,45759.0,45168.0,45533.0,45533.0,82313000.0
1659,2004-02-16,22530.0,22530.0,21901.0,22189.0,22189.0,0.0
3614,2011-12-02,58147.0,58980.0,57618.0,57886.0,57886.0,2985600.0
1253,2002-07-26,9672.0,9778.0,9155.0,9217.0,9217.0,0.0
1068,2001-11-09,12542.0,12778.0,12412.0,12731.0,12731.0,0.0
1083,2001-11-30,12744.0,13053.0,12704.0,12932.0,12932.0,0.0
1298,2002-09-27,9200.0,9202.0,8703.0,8716.0,8716.0,0.0
5248,2018-07-02,72763.0,72840.0,71935.0,72840.0,72840.0,2753900.0
1181,2002-04-17,13633.0,13872.0,13633.0,13732.0,13732.0,0.0
4166,2014-02-26,46718.0,47010.0,46403.0,46599.0,46599.0,3225700.0
3152,2010-01-22,66264.0,66660.0,65445.0,66220.0,66220.0,1305000.0
3780,2012-08-03,55524.0,57399.0,55524.0,57255.0,57255.0,3577400.0
3919,2013-03-04,56878.0,56878.0,56067.0,56499.0,56499.0,4033800.0
4198,2014-04-15,51593.0,51593.0,49890.0,50454.0,50454.0,3858800.0
1767,2004-07-15,21679.0,22198.0,21679.0,22065.0,22065.0,0.0
5686,2020-04-09,78640.0,80428.0,77457.0,77682.0,77682.0,10748700.0
5071,2017-10-18,76211.0,76730.0,76012.0,76591.0,76591.0,3156800.0
2642,2008-01-03,62814.0,63129.0,62556.0,62892.0,62892.0,1895800.0
5479,2019-06-11,97467.0,98985.0,97467.0,98960.0,98960.0,4922400.0
5476,2019-06-06,96002.0,97462.0,96002.0,97205.0,97205.0,4054900.0
2568,2007-09-11,52660.0,53954.0,52660.0,53921.0,53921.0,4894200.0
5767,2020-08-06,102733.0,104523.0,102733.0,104126.0,104126.0,9686600.0
2254,2006-06-13,33535.0,33582.0,32824.0,32848.0,32848.0,0.0
4602,2015-12-02,45046.0,45338.0,44579.0,44915.0,44915.0,4179400.0
5548,2019-09-18,104616.0,104762.0,103684.0,104532.0,104532.0,3882100.0
6020,2021-08-17,119179.0,119179.0,116248.0,117904.0,117904.0,11218200.0
2429,2007-02-21,45849.0,46095.0,45558.0,46090.0,46090.0,73069000.0
594,2000-01-17,17678.0,18099.0,17678.0,18053.0,18053.0,0.0
2079,2005-10-05,31272.0,31272.0,30118.0,30164.0,30164.0,0.0
5850,2020-12-07,113751.0,114531.0,112629.0,113625.0,113625.0,9633900.0
3554,2011-09-05,56521.0,56521.0,54818.0,54998.0,54998.0,1609000.0
3001,2009-06-16,52035.0,52494.0,51166.0,51206.0,51206.0,1328600.0
951,2001-05-30,14459.0,14579.0,14347.0,14489.0,14489.0,0.0
4012,2013-07-17,46869.0,47710.0,46869.0,47407.0,47407.0,5185000.0
1448,2003-04-25,12124.0,12185.0,12059.0,12126.0,12126.0,0.0
2747,2008-06-09,69786.0,69990.0,68534.0,69281.0,69281.0,1035000.0
2321,2006-09-14,36548.0,36680.0,36087.0,36154.0,36154.0,91091800.0
4950,2017-05-02,65404.0,66877.0,65404.0,66722.0,66722.0,3497000.0
1733,2004-05-28,19734.0,19991.0,19580.0,19667.0,19667.0,0.0
5770,2020-08-11,103449.0,104409.0,102174.0,102174.0,102174.0,9360900.0
5608,2019-12-13,112205.0,112829.0,111780.0,112565.0,112565.0,7712100.0
4504,2015-07-13,52591.0,53164.0,52591.0,53119.0,53119.0,2606900.0
361,1999-02-24,8942.0,9005.0,8823.0,8953.0,8953.0,0.0
5007,2017-07-20,65178.0,65505.0,64898.0,64938.0,64938.0,2252900.0
3248,2010-06-15,63534.0,64554.0,63534.0,64442.0,64442.0,1267200.0
3170,2010-02-22,67598.0,68120.0,67035.0,67184.0,67184.0,1401600.0
6009,2021-08-02,121803.0,124536.0,121797.0,122516.0,122516.0,8565400.0
888,2001-03-02,16423.0,16723.0,16233.0,16581.0,16581.0,0.0
394,1999-04-12,11208.0,11459.0,11007.0,11432.0,11432.0,0.0
5331,2018-10-30,83802.0,86990.0,83802.0,86886.0,86886.0,6556900.0
4457,2015-05-05,57350.0,58147.0,57096.0,58052.0,58052.0,3903800.0
1058,2001-10-26,11725.0,11924.0,11715.0,11781.0,11781.0,0.0
1697,2004-04-08,22451.0,22740.0,22307.0,22725.0,22725.0,0.0
4093,2013-11-07,53390.0,53891.0,52558.0,52741.0,52741.0,4874300.0
2566,2007-09-06,54413.0,55094.0,54413.0,54569.0,54569.0,5897800.0
1080,2001-11-27,13771.0,13791.0,13490.0,13603.0,13603.0,0.0
226,1998-08-19,8643.0,8842.0,8496.0,8542.0,8542.0,0.0
3018,2009-07-09,,,,,,
4936,2017-04-07,64202.0,65197.0,64016.0,64593.0,64593.0,2853100.0
5216,2018-05-16,85122.0,86678.0,85044.0,86537.0,86537.0,3707000.0
2324,2006-09-19,36477.0,36487.0,35555.0,35886.0,35886.0,115664900.0
5693,2020-04-22,78973.0,81184.0,78973.0,80687.0,80687.0,9848900.0
1901,2005-01-19,24091.0,24465.0,24091.0,24271.0,24271.0,0.0
4707,2016-05-10,50994.0,53071.0,50994.0,53071.0,53071.0,4079200.0
6037,2021-09-10,115370.0,116896.0,114286.0,114286.0,114286.0,11155700.0
3973,2013-05-21,55699.0,56265.0,55379.0,56265.0,56265.0,3898600.0
3861,2012-12-03,57479.0,58332.0,57479.0,58202.0,58202.0,3485800.0
4895,2017-02-07,64022.0,64815.0,63938.0,64199.0,64199.0,2776200.0
90,1998-02-10,10313.0,10313.0,10232.0,10278.0,10278.0,0.0
4576,2015-10-23,47774.0,48837.0,47502.0,47597.0,47597.0,3592300.0
654,2000-04-10,17519.0,17572.0,16782.0,16783.0,16783.0,0.0
152,1998-05-07,11165.0,11233.0,11009.0,11063.0,11063.0,0.0
832,2000-12-14,15261.0,15329.0,15080.0,15259.0,15259.0,0.0
5175,2018-03-16,84928.0,85495.0,84525.0,84886.0,84886.0,5446200.0
1370,2003-01-07,12010.0,12018.0,11842.0,11876.0,11876.0,0.0
1754,2004-06-28,20750.0,20892.0,20351.0,20351.0,20351.0,0.0
562,1999-12-02,13890.0,14273.0,13884.0,14213.0,14213.0,0.0
1217,2002-06-06,12591.0,12595.0,12113.0,12113.0,12113.0,0.0
2173,2006-02-20,38418.0,38678.0,38032.0,38539.0,38539.0,0.0
4683,2016-04-05,48778.0,49629.0,48149.0,49054.0,49054.0,3546100.0
2843,2008-10-22,39043.0,39043.0,35028.0,35070.0,35070.0,1647800.0
2484,2007-05-11,50235.0,51083.0,50235.0,50902.0,50902.0,146071500.0
5180,2018-03-23,84766.0,85450.0,84042.0,84377.0,84377.0,3176900.0
4941,2017-04-17,62828.0,64424.0,62828.0,64335.0,64335.0,0.0
5969,2021-06-04,129600.0,130137.0,129148.0,130126.0,130126.0,9814800.0
4251,2014-07-04,53892.0,54086.0,53703.0,54055.0,54055.0,753800.0
4016,2013-07-23,48579.0,49379.0,48579.0,48820.0,48820.0,4579400.0
4808,2016-09-30,58350.0,58900.0,58271.0,58367.0,58367.0,2858200.0
1360,2002-12-24,,,,,,
519,1999-10-04,10979.0,11080.0,10961.0,11055.0,11055.0,0.0
4692,2016-04-18,53229.0,53479.0,52305.0,52894.0,52894.0,4385600.0
3763,2012-07-11,53708.0,54135.0,53233.0,53569.0,53569.0,2970600.0
858,2001-01-19,17525.0,17816.0,17512.0,17530.0,17530.0,0.0
749,2000-08-21,17317.0,17420.0,17066.0,17083.0,17083.0,0.0
3727,2012-05-18,54032.0,54914.0,53856.0,54513.0,54513.0,4306200.0
4052,2013-09-11,53982.0,54304.0,53307.0,53570.0,53570.0,6817000.0
5669,2020-03-17,71178.0,77255.0,70783.0,74617.0,74617.0,14945900.0
158,1998-05-15,10736.0,10924.0,10736.0,10906.0,10906.0,0.0
5036,2017-08-30,71328.0,71454.0,70755.0,70886.0,70886.0,2663200.0
1705,2004-04-20,21627.0,21665.0,21068.0,21078.0,21078.0,0.0
4356,2014-12-02,52277.0,52639.0,51471.0,51612.0,51612.0,3296400.0
4206,2014-04-29,51386.0,52416.0,51386.0,51839.0,51839.0,4326300.0
1690,2004-03-30,21531.0,22045.0,21531.0,22043.0,22043.0,0.0
1336,2002-11-20,9983.0,10112.0,9901.0,10088.0,10088.0,0.0
5510,2019-07-26,102654.0,103209.0,102196.0,102819.0,102819.0,5141400.0
6093,2021-12-02,100785.0,104466.0,100785.0,104466.0,104466.0,14846500.0
5237,2018-06-15,71421.0,71421.0,69583.0,70758.0,70758.0,6456800.0
2490,2007-05-21,52078.0,52691.0,52078.0,52423.0,52423.0,128956500.0
1339,2002-11-25,10407.0,10447.0,10234.0,10246.0,10246.0,0.0
2583,2007-10-02,62341.0,62356.0,61241.0,62017.0,62017.0,6097200.0
4070,2013-10-07,52841.0,52912.0,52274.0,52417.0,52417.0,3472200.0
4180,2014-03-20,46565.0,47484.0,46151.0,47278.0,47278.0,4364800.0
2702,2008-04-02,62775.0,63816.0,62775.0,63364.0,63364.0,1076800.0
685,2000-05-23,13891.0,14145.0,13583.0,13587.0,13587.0,0.0
2343,2006-10-16,38852.0,39261.0,38672.0,39229.0,39229.0,110698100.0
4834,2016-11-09,64157.0,64358.0,61794.0,63258.0,63258.0,5630100.0
5258,2018-07-17,76653.0,78522.0,76482.0,78130.0,78130.0,3882900.0
4077,2013-10-16,54983.0,56747.0,54902.0,55973.0,55973.0,12960000.0
1571,2003-10-15,18176.0,18313.0,17819.0,17942.0,17942.0,0.0
5640,2020-02-03,113761.0,115299.0,113467.0,114629.0,114629.0,5512200.0
6048,2021-09-27,113283.0,114432.0,112360.0,113583.0,113583.0,10739700.0
4331,2014-10-27,51937.0,51937.0,48722.0,50504.0,50504.0,7999300.0
5929,2021-04-07,117499.0,118303.0,116748.0,117624.0,117624.0,0.0
350,1999-02-09,8841.0,8975.0,8656.0,8674.0,8674.0,0.0
129,1998-04-06,11637.0,11968.0,11637.0,11948.0,11948.0,0.0
5027,2017-08-17,68596.0,68596.0,67866.0,67977.0,67977.0,2661800.0
2308,2006-08-28,35958.0,36389.0,35649.0,36375.0,36375.0,0.0
3481,2011-05-24,62350.0,63415.0,62350.0,63337.0,63337.0,2006400.0
3794,2012-08-23,59382.0,59382.0,58145.0,58512.0,58512.0,3342000.0
2826,2008-09-29,50743.0,50743.0,43766.0,46028.0,46028.0,1881800.0
516,1999-09-29,11443.0,11553.0,11401.0,11434.0,11434.0,0.0
4702,2016-05-03,53557.0,53557.0,52260.0,52260.0,52260.0,3892400.0
741,2000-08-09,16894.0,16977.0,16511.0,16534.0,16534.0,0.0
3313,2010-09-16,68103.0,68103.0,67507.0,67663.0,67663.0,1464400.0
2799,2008-08-21,55380.0,56144.0,55380.0,55935.0,55935.0,1113200.0
437,1999-06-10,10858.0,11128.0,10800.0,11089.0,11089.0,0.0
1777,2004-07-29,22169.0,22366.0,22019.0,22228.0,22228.0,0.0
2811,2008-09-08,51940.0,53706.0,50646.0,50718.0,50718.0,1466000.0
707,2000-06-22,,,,,,
1427,2003-03-27,11204.0,11262.0,11036.0,11233.0,11233.0,0.0
5202,2018-04-25,85466.0,85466.0,84349.0,85044.0,85044.0,3218400.0
2814,2008-09-11,49629.0,51270.0,48217.0,51270.0,51270.0,1556200.0
5512,2019-07-30,103483.0,103555.0,102596.0,102933.0,102933.0,4060500.0
460,1999-07-13,11268.0,11312.0,10860.0,11303.0,11303.0,0.0
2177,2006-02-24,38406.0,38610.0,38337.0,38610.0,38610.0,0.0
740,2000-08-08,17005.0,17062.0,16858.0,16885.0,16885.0,0.0
1951,2005-04-05,26407.0,26724.0,25965.0,26038.0,26038.0,0.0
2842,2008-10-21,39440.0,39980.0,38083.0,39043.0,39043.0,1533600.0
1960,2005-04-18,24656.0,24965.0,24420.0,24877.0,24877.0,0.0
1738,2004-06-04,19404.0,19902.0,19404.0,19819.0,19819.0,0.0
1542,2003-09-04,15635.0,15884.0,15564.0,15705.0,15705.0,0.0
4557,2015-09-25,45300.0,45969.0,44697.0,44831.0,44831.0,3135300.0
3029,2009-07-24,54249.0,54600.0,54037.0,54457.0,54457.0,1131800.0
5323,2018-10-18,85760.0,85760.0,83846.0,83847.0,83847.0,4085300.0
3039,2009-08-07,55758.0,56644.0,55758.0,56330.0,56330.0,1259200.0
4579,2015-10-28,47038.0,47441.0,46388.0,46741.0,46741.0,4085200.0
4301,2014-09-15,56930.0,57949.0,56852.0,57949.0,57949.0,2902300.0
1743,2004-06-11,19865.0,19979.0,19789.0,19834.0,19834.0,0.0
3097,2009-10-30,63721.0,64226.0,60913.0,61546.0,61546.0,1996200.0
1625,2003-12-30,22051.0,22310.0,22051.0,22236.0,22236.0,0.0
1285,2002-09-10,9962.0,10052.0,9841.0,9960.0,9960.0,0.0
6121,2022-01-13,105686.0,106251.0,104974.0,105530.0,105530.0,11712300.0
3019,2009-07-10,49175.0,49326.0,48714.0,49221.0,49221.0,1038800.0
1262,2002-08-08,9911.0,10420.0,9911.0,10316.0,10316.0,0.0
1426,2003-03-26,11248.0,11296.0,11186.0,11206.0,11206.0,0.0
655,2000-04-11,16787.0,16867.0,16309.0,16539.0,16539.0,0.0
1457,2003-05-08,12969.0,13028.0,12864.0,12921.0,12921.0,0.0
3021,2009-07-14,49186.0,49647.0,48573.0,48873.0,48873.0,1431200.0
6060,2021-10-14,113457.0,113881.0,112708.0,113185.0,113185.0,8956200.0
2895,2009-01-09,41992.0,42525.0,41181.0,41583.0,41583.0,1573400.0
4315,2014-10-03,53519.0,54540.0,53368.0,54540.0,54540.0,3708600.0
5525,2019-08-16,99059.0,100567.0,99059.0,99806.0,99806.0,5483400.0
4709,2016-05-12,52765.0,53703.0,52424.0,53241.0,53241.0,4630400.0
847,2001-01-04,16597.0,16933.0,16587.0,16675.0,16675.0,0.0
5268,2018-07-31,80279.0,80279.0,79016.0,79220.0,79220.0,3354500.0
